time,vbus,vbat,ibus,iload,ibat
23.1,4.830705,3.999391,0.425101,0.172212,0.275109
23.116667,4.829994,3.998793,0.424193,0.173155,0.27603
23.133333,4.835264,3.998431,0.422117,0.174341,0.274266
23.15,4.83327,3.998114,0.42127,0.176596,0.271087
23.166667,4.83182,3.997859,0.417842,0.174261,0.269086
23.183333,4.829248,3.997556,0.415853,0.173814,0.267147
23.2,4.828746,3.997222,0.412204,0.174568,0.264611
23.216667,4.835182,3.996858,0.410184,0.176159,0.260019
23.233333,4.835207,3.996491,0.411178,0.173589,0.256643
23.25,4.83286,3.996294,0.40723,0.175185,0.253281
23.266667,4.831625,3.995987,0.407507,0.173622,0.254142
23.283333,4.830333,3.995713,0.406704,0.173896,0.251645
23.3,4.832784,3.995351,0.403965,0.175198,0.24981
23.316667,4.832572,3.994875,0.400034,0.173654,0.24695
23.333333,4.831813,3.994621,0.399742,0.174026,0.246484
23.35,4.830392,3.994219,0.397847,0.175476,0.241521
23.366667,4.829435,3.994052,0.396322,0.173014,0.241019
23.383333,4.833003,3.993675,0.392094,0.176116,0.241974
23.4,4.829735,3.993317,0.392901,0.174228,0.237804
23.416667,4.831874,3.992943,0.38755,0.172563,0.233169
23.433333,4.826884,3.992696,0.389905,0.174397,0.231436
23.45,4.830171,3.992381,0.38548,0.171692,0.228161
23.466667,4.832454,3.992058,0.384695,0.174003,0.227545
23.483333,4.830491,3.991667,0.382814,0.173479,0.224391
23.5,4.829861,3.991314,0.382015,0.174936,0.224051
23.516667,4.829205,3.990994,0.37729,0.173573,0.21814
23.533333,4.828494,3.990746,0.375817,0.173334,0.21487
23.55,4.83157,3.990299,0.374581,0.174563,0.217463
23.566667,4.832666,3.990081,0.37069,0.175323,0.21299
23.583333,4.830681,3.989546,0.370543,0.173993,0.21303
23.6,4.832918,3.995251,0.365233,0.135247,0.252229
23.616667,4.830543,3.995201,0.362402,0.135932,0.253811
23.633333,4.831879,3.994944,0.363881,0.132272,0.251242
23.65,4.831684,3.994777,0.361912,0.134975,0.251792
23.666667,4.829962,3.994393,0.361201,0.134356,0.248537
23.683333,4.830988,3.99397,0.355312,0.136348,0.243877
23.7,4.829729,3.993653,0.355972,0.133961,0.24494
23.716667,4.832567,3.993287,0.353606,0.131639,0.239597
23.733333,4.834265,3.993007,0.350643,0.13533,0.238504
23.75,4.832255,3.992658,0.351167,0.134977,0.233689
23.766667,4.83063,3.99224,0.348001,0.134714,0.23217
23.783333,4.82972,3.991968,0.345446,0.135323,0.22825
23.8,4.831659,3.991616,0.34404,0.134376,0.231973
23.816667,4.832359,3.991263,0.341803,0.133104,0.226454
23.833333,4.832437,3.990836,0.340588,0.135186,0.221724
23.85,4.830415,3.990577,0.334628,0.133675,0.217441
23.866667,4.828677,3.9903,0.336971,0.134466,0.217166
23.883333,4.831259,3.989833,0.332831,0.136119,0.214376
23.9,4.831283,3.989587,0.332535,0.137138,0.209978
23.916667,4.832866,3.988997,0.329837,0.136117,0.208033
23.933333,4.830494,3.988819,0.325996,0.131953,0.207493
23.95,4.828668,3.988572,0.321325,0.13453,0.201636
23.966667,4.829786,3.988123,0.321877,0.134319,0.201346
23.983333,4.832196,3.987843,0.31704,0.133081,0.199866
24,4.83292,3.987226,0.319335,0.135102,0.196031
24.016667,4.826449,3.986926,0.31542,0.136032,0.196008
24.033333,4.831351,3.986554,0.31346,0.134048,0.190516
24.05,4.829052,3.986254,0.311739,0.13573,0.186734
24.066667,4.830643,3.985855,0.30953,0.133981,0.187173
24.083333,4.833695,3.985546,0.309772,0.134303,0.184849
24.1,4.830813,3.98506,0.301082,0.132673,0.177701
24.116667,4.824867,3.984803,0.300021,0.132629,0.176081
24.133333,4.831089,3.984249,0.300547,0.135619,0.174268
24.15,4.832223,3.983987,0.299815,0.132646,0.17313
24.166667,4.831437,3.9836,0.296636,0.135681,0.17155
24.183333,4.830572,3.983105,0.289631,0.133942,0.166036
24.2,4.82984,3.982864,0.290731,0.131966,0.164105
24.216667,4.829702,3.982505,0.286676,0.132826,0.161264
24.233333,4.830007,3.981996,0.285797,0.135264,0.159048
24.25,4.831937,3.981847,0.28515,0.135118,0.152214
24.266667,4.830543,3.981235,0.281348,0.134579,0.151889
24.283333,4.829518,3.980732,0.278653,0.133822,0.149036
24.3,4.830284,3.980687,0.276647,0.133679,0.144468
24.316667,4.837334,3.980144,0.276069,0.131071,0.144336
24.333333,4.836333,3.979737,0.272669,0.135812,0.140725
24.35,4.83598,3.979336,0.269068,0.13003,0.137978
24.366667,4.833854,3.979043,0.270834,0.131555,0.135282
24.383333,4.834596,3.978489,0.263929,0.133933,0.131783
24.4,4.834369,3.978061,0.262382,0.133287,0.13099
24.416667,4.836144,3.977676,0.260027,0.134843,0.128022
24.433333,4.832866,3.977262,0.259956,0.13467,0.123575
24.45,4.831712,3.977048,0.25861,0.133593,0.122384
24.466667,4.83426,3.976606,0.252963,0.132694,0.11913
24.483333,4.834271,3.976206,0.251085,0.136379,0.1158
24.5,4.835984,3.975698,0.249315,0.135286,0.111726
24.516667,4.834359,3.975353,0.246317,0.134281,0.111939
24.533333,4.830094,3.975008,0.24311,0.132065,0.10763
24.55,4.830907,3.974591,0.245259,0.134901,0.103655
24.566667,4.834108,3.97412,0.24233,0.134148,0.104639
24.583333,4.834605,3.973844,0.2369,0.134735,0.101279
24.6,4.835399,3.973262,0.234021,0.134571,0.093554
24.616667,4.833833,3.97295,0.23158,0.134384,0.093355
24.633333,4.832599,3.972417,0.229334,0.136727,0.091364
24.65,4.833965,3.972134,0.229944,0.134514,0.085729
24.666667,4.833338,3.971847,0.226554,0.134538,0.085434
24.683333,4.831662,3.945817,0.223653,0.292261,-0.118728
24.7,4.830892,3.944786,0.218625,0.294353,-0.126197
24.716667,4.830088,3.944277,0.215735,0.295339,-0.125313
24.733333,4.831684,3.943832,0.217127,0.295789,-0.127796
24.75,4.836625,3.943139,0.214486,0.295853,-0.129805
24.766667,4.837626,3.94271,0.211216,0.292773,-0.136269
24.783333,4.830751,3.942353,0.207014,0.294173,-0.140033
24.8,4.828776,3.941762,0.208469,0.292555,-0.140986
24.816667,4.835436,3.941068,0.200147,0.296136,-0.146596
24.833333,4.83523,3.940696,0.202355,0.294794,-0.146656
24.85,4.834414,3.940255,0.201701,0.293589,-0.150327
24.866667,4.833586,3.939768,0.195813,0.295463,-0.152126
24.883333,4.832626,3.93928,0.19587,0.293491,-0.155849
24.9,4.832091,3.938728,0.190609,0.295322,-0.159294
24.916667,4.831009,3.93823,0.191219,0.294122,-0.161714
24.933333,4.830049,3.937583,0.187109,0.298156,-0.167002
24.95,4.829499,3.937468,0.18661,0.293876,-0.170089
24.966667,4.828423,3.936769,0.184936,0.295748,-0.170677
24.983333,4.83144,3.936327,0.180739,0.295031,-0.175503
25,4.835982,3.93576,0.175475,0.295117,-0.179802
25.016667,4.835979,3.93533,0.176829,0.295955,-0.181341
25.033333,4.8315,3.93494,0.172258,0.29353,-0.183537
25.05,4.828027,3.934428,0.171004,0.295109,-0.186537
25.066667,4.832968,3.933839,0.166027,0.294776,-0.192623
25.083333,4.835947,3.933366,0.165456,0.297481,-0.192649
25.1,4.836129,3.932915,0.161342,0.294318,-0.196322
25.116667,4.831966,3.932421,0.158186,0.295249,-0.200296
25.133333,4.832102,3.931919,0.157782,0.293152,-0.202467
25.15,4.832265,3.931484,0.155593,0.295253,-0.206146
25.166667,4.832937,3.931016,0.154452,0.295621,-0.208945
25.183333,4.833735,3.930494,0.150606,0.295513,-0.211671
25.2,4.832626,3.930111,0.148562,0.294346,-0.214087
25.216667,4.827541,3.929651,0.144487,0.29411,-0.219096
25.233333,4.832403,3.929095,0.140956,0.293358,-0.221433
25.25,4.836509,3.928569,0.142225,0.294922,-0.223058
25.266667,4.835661,3.928029,0.139669,0.295924,-0.224004
25.283333,4.83459,3.927616,0.138119,0.293878,-0.229153
25.3,4.833696,3.927107,0.134101,0.294186,-0.232515
25.316667,4.83282,3.926688,0.13065,0.294171,-0.235294
25.333333,4.836941,3.926179,0.129725,0.294639,-0.238284
25.35,4.836371,3.925652,0.125441,0.295315,-0.24355
25.366667,4.836122,3.925236,0.12358,0.294751,-0.243501
25.383333,4.833344,3.924706,0.120113,0.293551,-0.245263
25.4,4.831586,3.924272,0.120541,0.297252,-0.253251
25.416667,4.838275,3.923628,0.116756,0.297208,-0.253871
25.433333,4.835148,3.923315,0.114743,0.295896,-0.256951
25.45,4.837612,3.923002,0.115568,0.294493,-0.26006
25.466667,4.834368,3.922422,0.110375,0.293033,-0.262494
25.483333,4.828778,3.921834,0.105635,0.294607,-0.26722
25.5,4.835519,3.92112,0.103011,0.296349,-0.269935
25.516667,4.837058,3.920739,0.103881,0.297268,-0.271032
25.533333,4.833665,3.920445,0.103255,0.296198,-0.272955
25.55,4.830787,3.919955,0.098357,0.294989,-0.276627
25.566667,4.832936,3.919619,0.095091,0.293239,-0.279366
25.583333,4.833729,3.919036,0.093012,0.296446,-0.282883
25.6,4.832825,3.918614,0.093107,0.29587,-0.284865
25.616667,4.832948,3.917955,0.088791,0.294549,-0.293183
25.633333,4.831319,3.917505,0.086,0.293456,-0.293925
25.65,4.831182,3.917035,0.082076,0.29419,-0.296489
25.666667,4.83359,3.916526,0.082875,0.294799,-0.299656
25.683333,4.835954,3.916096,0.081195,0.29337,-0.302679
25.7,4.831921,3.915682,0.077948,0.297033,-0.306678
25.716667,4.829358,3.915199,0.073436,0.294333,-0.307509
25.733333,4.829372,3.915107,0.07356,0.297042,-0.309006
25.75,4.835724,3.914842,0.074548,0.295149,-0.305722
25.766667,4.833931,3.914896,0.073535,0.297159,-0.306874
25.783333,4.833239,3.915091,0.07535,0.297048,-0.30901
25.8,4.831356,3.914877,0.073184,0.293729,-0.308691
25.816667,4.831557,3.91486,0.076629,0.296707,-0.309624
25.833333,4.8345,3.914844,0.077884,0.294983,-0.305625
25.85,4.835353,3.915072,0.07892,0.295767,-0.307455
25.866667,4.835077,3.914786,0.077374,0.29897,-0.305225
25.883333,4.829511,3.914804,0.078731,0.29593,-0.303772
25.9,4.827667,3.915207,0.076865,0.293253,-0.303387
25.916667,4.833357,3.91516,0.081092,0.294501,-0.300852
25.933333,4.839865,3.915377,0.079679,0.294094,-0.300358
25.95,4.831152,3.915265,0.085001,0.29588,-0.300035
25.966667,4.830633,3.915355,0.083264,0.294044,-0.300351
25.983333,4.833099,3.915435,0.080653,0.294242,-0.300816
26,4.829121,3.915314,0.082531,0.295292,-0.298438
26.016667,4.837004,3.91554,0.082293,0.293087,-0.296844
26.033333,4.833952,3.915572,0.08363,0.29525,-0.292981
26.05,4.832776,3.915647,0.086528,0.295368,-0.295011
26.066667,4.827385,3.915515,0.084229,0.293737,-0.295717
26.083333,4.831144,3.915688,0.087293,0.29531,-0.290052
26.1,4.833526,3.915699,0.088649,0.298058,-0.294037
26.116667,4.83008,3.915953,0.088727,0.293278,-0.289823
26.133333,4.832021,3.915958,0.089711,0.291463,-0.291264
26.15,4.831085,3.916152,0.090531,0.293317,-0.286437
26.166667,4.828698,3.916181,0.092188,0.293009,-0.286031
26.183333,4.831137,3.916295,0.09241,0.297532,-0.285911
26.2,4.828889,3.916251,0.093652,0.29347,-0.28417
26.216667,4.831494,3.91641,0.0947,0.294944,-0.285105
26.233333,4.835261,3.916458,0.094367,0.295077,-0.282028
26.25,4.830753,3.916697,0.093303,0.294736,-0.280133
26.266667,4.832161,3.916774,0.096933,0.298332,-0.279916
26.283333,4.837272,3.916869,0.099446,0.296206,-0.27842
26.3,4.832007,3.91704,0.097854,0.295452,-0.279822
26.316667,4.832752,3.917075,0.098182,0.294488,-0.277056
26.333333,4.834909,3.91721,0.100991,0.29421,-0.275665
26.35,4.832893,3.917429,0.101097,0.294324,-0.27301
26.366667,4.833347,3.917464,0.104534,0.29458,-0.276587
26.383333,4.831093,3.917445,0.105371,0.294447,-0.272855
26.4,4.834549,3.91755,0.102819,0.29273,-0.271177
26.416667,4.832586,3.917538,0.104283,0.294849,-0.272514
26.433333,4.832546,3.917778,0.106894,0.295212,-0.268347
26.45,4.831931,3.917752,0.106379,0.295477,-0.268195
26.466667,4.832908,3.91802,0.107815,0.296372,-0.268604
26.483333,4.831035,3.918078,0.1075,0.294915,-0.265241
26.5,4.83481,3.918083,0.109636,0.293062,-0.262559
26.516667,4.834088,3.918452,0.110868,0.2958,-0.262908
26.533333,4.836481,3.918771,0.112946,0.295601,-0.26027
26.55,4.83481,3.918629,0.11256,0.294426,-0.260675
26.566667,4.831635,3.918679,0.110282,0.292212,-0.259922
26.583333,4.834637,3.919021,0.113537,0.295212,-0.259671
26.6,4.835746,3.919141,0.116018,0.294387,-0.255109
26.616667,4.836355,3.919086,0.115864,0.296523,-0.256109
26.633333,4.835991,3.919463,0.11722,0.29537,-0.254068
26.65,4.834481,3.919476,0.114782,0.29318,-0.253876
26.666667,4.83436,3.919675,0.118719,0.293511,-0.252376
26.683333,4.830539,3.919806,0.121571,0.293866,-0.247913
26.7,4.832768,3.920033,0.122515,0.295327,-0.246687
26.716667,4.834936,3.920277,0.123647,0.296175,-0.249358
26.733333,4.833718,3.920299,0.12054,0.291977,-0.246166
26.75,4.834613,3.920466,0.123272,0.292231,-0.244335
26.766667,4.83413,3.920537,0.124014,0.293184,-0.24245
26.783333,4.838027,3.920677,0.129533,0.296542,-0.241094
26.8,4.835723,3.921019,0.129882,0.294542,-0.240174
26.816667,4.835516,3.92103,0.129677,0.295524,-0.238272
26.833333,4.832288,3.921312,0.130397,0.294722,-0.237867
26.85,4.834464,3.921378,0.131973,0.295655,-0.235861
26.866667,4.836343,3.921497,0.132129,0.295897,-0.234195
26.883333,4.836153,3.92171,0.134441,0.29275,-0.232679
26.9,4.835999,3.921923,0.135283,0.29457,-0.233229
26.916667,4.833588,3.922143,0.136607,0.295613,-0.231963
26.933333,4.833258,3.922087,0.137488,0.297879,-0.228174
26.95,4.838377,3.922321,0.139886,0.294117,-0.225572
26.966667,4.835181,3.922559,0.140909,0.294803,-0.225134
26.983333,4.833596,3.922732,0.141698,0.293629,-0.2248
27,4.833989,3.922876,0.14229,0.297559,-0.223868
27.016667,4.832168,3.923066,0.14511,0.294893,-0.221444
27.033333,4.840698,3.923244,0.142773,0.295006,-0.216811
27.05,4.835423,3.923409,0.147078,0.296674,-0.216437
27.066667,4.832175,3.923722,0.145285,0.295068,-0.216773
27.083333,4.834389,3.923858,0.149448,0.293202,-0.213166
27.1,4.834589,3.923972,0.149072,0.294076,-0.213206
27.116667,4.835357,3.924219,0.152532,0.295246,-0.210992
27.133333,4.834672,3.924472,0.154232,0.294867,-0.209433
27.15,4.835724,3.924591,0.153583,0.29394,-0.206545
27.166667,4.831769,3.925055,0.15801,0.292895,-0.203228
27.183333,4.833861,3.924952,0.157596,0.29458,-0.203227
27.2,4.836754,3.925228,0.158951,0.294647,-0.205626
27.216667,4.838371,3.925299,0.160396,0.293804,-0.200116
27.233333,4.831491,3.925367,0.159258,0.295392,-0.199141
27.25,4.833069,3.925721,0.161333,0.295445,-0.198463
27.266667,4.833402,3.925981,0.160268,0.29569,-0.198277
27.283333,4.836342,3.926082,0.167286,0.295548,-0.191911
27.3,4.837214,3.926415,0.163265,0.295829,-0.194571
27.316667,4.831993,3.92667,0.165782,0.294826,-0.190404
27.333333,4.831712,3.926887,0.168392,0.292848,-0.190365
27.35,4.829632,3.926925,0.169697,0.29748,-0.186605
27.366667,4.835119,3.927271,0.168604,0.293498,-0.186658
27.383333,4.834483,3.927488,0.171018,0.29709,-0.181731
27.4,4.834594,3.927772,0.172212,0.294129,-0.184034
27.416667,4.828286,3.927793,0.173464,0.293955,-0.178186
27.433333,4.830309,3.928154,0.174476,0.29652,-0.177684
27.45,4.831958,3.928295,0.178492,0.295459,-0.177686
27.466667,4.834506,3.928438,0.177983,0.295282,-0.177143
27.483333,4.839475,3.928723,0.178692,0.293714,-0.176702
27.5,4.834869,3.92877,0.184043,0.295409,-0.174365
27.516667,4.835988,3.929314,0.182943,0.292351,-0.170253
27.533333,4.834371,3.928956,0.182848,0.295359,-0.170454
27.55,4.837556,3.929693,0.18462,0.296346,-0.165923
27.566667,4.837496,3.92948,0.186053,0.294868,-0.167901
27.583333,4.833829,3.930142,0.186536,0.29227,-0.167069
27.6,4.833259,3.930242,0.188413,0.293785,-0.160542
27.616667,4.836733,3.930358,0.191428,0.295727,-0.160709
27.633333,4.837518,3.930703,0.191623,0.295743,-0.158132
27.65,4.835713,3.930971,0.197989,0.294941,-0.155453
27.666667,4.83439,3.931186,0.198338,0.295306,-0.155983
27.683333,4.831834,3.931104,0.197572,0.292647,-0.153489
27.7,4.835406,3.931711,0.200312,0.295308,-0.151694
27.716667,4.835825,3.931802,0.202781,0.295818,-0.148317
27.733333,4.83624,3.93197,0.20202,0.296157,-0.145304
27.75,4.829515,3.932419,0.203303,0.295391,-0.145747
27.766667,4.82966,3.932593,0.205627,0.294704,-0.14142
27.783333,4.836602,3.932873,0.206149,0.293231,-0.140492
27.8,4.837919,3.933016,0.207031,0.295893,-0.139918
27.816667,4.838286,3.933261,0.208554,0.294242,-0.137567
27.833333,4.830014,3.933587,0.211806,0.293901,-0.13352
27.85,4.827909,3.93386,0.212299,0.296795,-0.131436
27.866667,4.828284,3.934078,0.213258,0.29631,-0.130144
27.883333,4.828902,3.934428,0.215207,0.295431,-0.130189
27.9,4.829219,3.934566,0.216593,0.294162,-0.128184
27.916667,4.829698,3.934828,0.217676,0.292734,-0.127904
27.933333,4.83015,3.935102,0.218013,0.296969,-0.126807
27.95,4.83065,3.935318,0.222894,0.293975,-0.122307
27.966667,4.831217,3.935641,0.220971,0.296664,-0.12003
27.983333,4.831661,3.935886,0.224852,0.294265,-0.117797
28,4.832045,3.936098,0.226115,0.294074,-0.118607
28.016667,4.833874,3.960312,0.226589,0.143875,0.072904
28.033333,4.834172,3.962605,0.23018,0.135954,0.092083
28.05,4.834933,3.963105,0.231969,0.135082,0.092141
28.066667,4.835294,3.963352,0.232898,0.136563,0.092592
28.083333,4.831971,3.963763,0.234188,0.131938,0.09888
28.1,4.830329,3.964071,0.236929,0.134738,0.096897
28.116667,4.833878,3.964362,0.238819,0.135556,0.099609
28.133333,4.837433,3.964752,0.24309,0.134337,0.102032
28.15,4.83393,3.965101,0.240639,0.133746,0.101218
28.166667,4.830153,3.965377,0.242838,0.132403,0.103334
28.183333,4.827863,3.965813,0.244315,0.133457,0.108863
28.2,4.828385,3.966117,0.24475,0.132166,0.110725
28.216667,4.829544,3.966442,0.250237,0.135371,0.111996
28.233333,4.831392,3.966731,0.250249,0.133943,0.112829
28.25,4.830057,3.96705,0.251205,0.134009,0.115745
28.266667,4.830419,3.967316,0.251329,0.131192,0.11835
28.283333,4.830944,3.967667,0.255008,0.132177,0.117631
28.3,4.831683,3.968044,0.255777,0.135533,0.123706
28.316667,4.832116,3.968307,0.255789,0.134951,0.124038
28.333333,4.832087,3.96858,0.259088,0.133912,0.124292
28.35,4.831607,3.968839,0.259763,0.134831,0.127847
28.366667,4.832555,3.969308,0.264857,0.132222,0.130501
28.383333,4.833799,3.969504,0.265104,0.137169,0.132349
28.4,4.833126,3.96987,0.267047,0.136164,0.130671
28.416667,4.834249,3.970155,0.267107,0.135284,0.133892
28.433333,4.831315,3.970457,0.267754,0.132906,0.138492
28.45,4.832108,3.97082,0.270692,0.131996,0.141599
28.466667,4.835892,3.971127,0.271258,0.131785,0.143968
28.483333,4.833685,3.971305,0.27226,0.131316,0.144677
28.5,4.832709,3.971735,0.272175,0.135534,0.14651
28.516667,4.833328,3.972027,0.275825,0.131489,0.148426
28.533333,4.831377,3.972366,0.277129,0.133408,0.14774
28.55,4.831051,3.972741,0.281184,0.135122,0.15149
28.566667,4.836816,3.972968,0.282687,0.133911,0.152615
28.583333,4.834517,3.973228,0.283459,0.134871,0.15497
28.6,4.832995,3.973628,0.283183,0.132546,0.157672
28.616667,4.832246,3.973877,0.284848,0.135017,0.159709
28.633333,4.833162,3.974236,0.289673,0.131719,0.161856
28.65,4.834174,3.974516,0.290104,0.1352,0.166378
28.666667,4.834515,3.974906,0.294498,0.134328,0.164995
28.683333,4.834424,3.975265,0.294013,0.132844,0.166578
28.7,4.833702,3.975345,0.292908,0.132897,0.169036
28.716667,4.83361,3.975801,0.29622,0.133339,0.171723
28.733333,4.835436,3.976095,0.297448,0.137084,0.17525
28.75,4.833595,3.976385,0.302163,0.134984,0.178359
28.766667,4.827963,3.976882,0.304066,0.132296,0.175812
28.783333,4.828506,3.977011,0.304193,0.135726,0.181199
28.8,4.832931,3.977371,0.307239,0.13463,0.18067
28.816667,4.832072,3.977688,0.305823,0.133737,0.183701
28.833333,4.833131,3.977995,0.309414,0.133511,0.184018
28.85,4.827105,3.978417,0.313362,0.131919,0.18817
28.866667,4.827541,3.978534,0.311024,0.134172,0.188715
28.883333,4.830731,3.978951,0.313138,0.133195,0.192564
28.9,4.828717,3.97936,0.312517,0.134041,0.194805
28.916667,4.828737,3.979615,0.319783,0.133236,0.199265
28.933333,4.829121,3.979914,0.319195,0.135399,0.198588
28.95,4.829289,3.980258,0.319739,0.131557,0.198656
28.966667,4.83008,3.980569,0.323174,0.131503,0.20334
28.983333,4.830519,3.980846,0.325849,0.131843,0.205787
29,4.830845,3.981255,0.325544,0.133578,0.206606
29.016667,4.83046,3.981551,0.328732,0.133293,0.208407
29.033333,4.82953,3.981844,0.329506,0.132078,0.212301
29.05,4.829624,3.982115,0.330695,0.131395,0.21404
29.066667,4.832563,3.982446,0.333118,0.135779,0.215583
29.083333,4.831288,3.982837,0.336064,0.132067,0.22029
29.1,4.83197,3.97716,0.337998,0.172107,0.174265
29.116667,4.826512,3.977086,0.336721,0.175064,0.17137
29.133333,4.834944,3.977234,0.340231,0.174145,0.172221
29.15,4.834497,3.977589,0.341671,0.176397,0.175436
29.166667,4.836614,3.977845,0.342719,0.173428,0.178139
29.183333,4.831921,3.978251,0.345055,0.1751,0.178603
29.2,4.827487,3.978566,0.347441,0.175518,0.18236
29.216667,4.827144,3.978865,0.346402,0.173957,0.183688
29.233333,4.833713,3.979132,0.35073,0.174924,0.186097
29.25,4.82837,3.979516,0.352621,0.174485,0.188764
29.266667,4.829491,3.979813,0.355673,0.174908,0.191607
29.283333,4.829015,3.980139,0.354166,0.173291,0.192078
29.3,4.829466,3.980426,0.355219,0.171619,0.194595
29.316667,4.83159,3.980666,0.35829,0.173436,0.19453
29.333333,4.830292,3.981021,0.360861,0.174509,0.200555
29.35,4.829729,3.981341,0.361224,0.173395,0.20152
29.366667,4.829506,3.981566,0.365157,0.172211,0.203807
